effect_id,card_id,card_name,card_class,kind,ordinal,name,text,printed_cost,printed_damage,engine_source_path,engine_source_line_start,engine_source_line_end,engine_starter,engine_method_calls,engine_effect_tokens,generic_extraction,current_encoder,audit_status
card:1206:trainer_effect:0,1206,Larry’s Skill,trainer,trainer_effect,0,n/a,"Discard your hand and search your deck for a Pokémon, a Supporter card, and a Basic Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4019,4028,playSkill,"[""playSkill"",""textEn"",""existMyHand"",""target"",""notMe"",""effect"",""targetHand"",""effect"",""targetDeck"",""targetPokemonCard"",""maxSelect"",""effect"",""targetDeck"",""targetSupporter"",""maxSelect"",""effect"",""targetDeck"",""targetBasicEnergy"",""maxSelect"",""effectShuffle""]","[""AreaType"",""Deck"",""ToTrash"",""Me"",""ToHand""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1208:trainer_effect:0,1208,Iris’s Fighting Spirit,trainer,trainer_effect,0,n/a,"You can use this card only if you discard another card from your hand.

Draw cards until you have 6 cards in your hand.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4030,4037,playSkill,"[""playSkill"",""textEn"",""existMyDeck"",""conditionLessEqual"",""targetHand"",""costHandTrash"",""effect"",""eVal""]","[""EffectType"",""DrawUntil"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1210:trainer_effect:0,1210,Brock’s Scouting,trainer,trainer_effect,0,n/a,"Search your deck for up to 2 Basic Pokémon or 1 Evolution Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4048,4055,playSkill,"[""playSkill"",""textEn"",""effectDeckToHandNoShuffle"",""targetPokemonCard"",""existEffected"",""targetBasicPokemon"",""failSkip"",""effectDeckToHandNoShuffle"",""targetBasicPokemon"",""effectShuffle""]",[],"{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1211:trainer_effect:0,1211,Black Belt’s Training,trainer,trainer_effect,0,n/a,"During this turn, attacks used by your Pokémon do 40 more damage to your opponent’s Active Pokémon {ex} (before applying Weakness and Resistance).",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4057,4061,playSkill,"[""playSkill"",""textEn"",""effect"",""eVal""]","[""PlayerDamageChangeEx"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1212:trainer_effect:0,1212,Cook,trainer,trainer_effect,0,n/a,Heal 70 damage from your Active Pokémon.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4063,4068,playSkill,"[""playSkill"",""textEn"",""exist"",""targetDamaged"",""effect"",""eVal"",""targetActive""]","[""Heal"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1213:trainer_effect:0,1213,Judge,trainer,trainer_effect,0,n/a,Each player shuffles their hand into their deck and draws 4 cards.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4070,4079,playSkill,"[""playSkill"",""textEn"",""canHandToDeckAndShuffle"",""effect"",""targetHand"",""effect"",""targetHand"",""separator"",""effect"",""eVal"",""effect"",""eVal""]","[""ToDeckReverseAndShuffle"",""Me"",""Enemy"",""Draw""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1216:trainer_effect:0,1216,Team Rocket's Ariana,trainer,trainer_effect,0,n/a,"Draw cards until you have 5 cards in your hand. If all of your Pokémon in play are Team Rocket’s Pokémon, draw cards until you have 8 cards in your hand instead.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10161,10171,playSkill,"[""playSkill"",""textEn"",""existMyDeck"",""conditionLess"",""targetHand"",""notMe"",""conditionGreaterEqual"",""targetPokemon"",""targetCondition"",""failSkip"",""conditionLess"",""targetHand"",""notMe"",""effect"",""eVal"",""conditionAlwaysFail"",""effect"",""eVal""]","[""TargetType"",""TeamRocket"",""NotEqual"",""DrawUntil"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1217:trainer_effect:0,1217,Team Rocket's Archer,trainer,trainer_effect,0,n/a,"You can use this card only if any of your Team Rocket’s Pokémon were Knocked Out during your opponent’s last turn.

Each player shuffles their hand into their deck. Then, you draw 5 cards, and your opponent draws 3 cards.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10173,10185,playSkill,"[""playSkill"",""textEn"",""condition"",""conditionGreaterEqual"",""targetHand"",""target"",""notMe"",""effect"",""targetHand"",""effectShuffle"",""effect"",""targetHand"",""effectShuffle"",""separator"",""effect"",""eVal"",""effect"",""eVal""]","[""ConditionType"",""KoPreEnemyTurnTeamRocket"",""Both"",""AreaType"",""Deck"",""ToDeckReverse"",""Me"",""Enemy"",""Draw""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1218:trainer_effect:0,1218,Team Rocket's Giovanni,trainer,trainer_effect,0,n/a,"Switch your Active Team Rocket’s Pokémon with 1 of your Benched Team Rocket’s Pokémon. If you do, switch in 1 of your opponent’s Benched Pokémon to the Active Spot.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10187,10194,playSkill,"[""playSkill"",""textEn"",""exist"",""targetCondition"",""effectSwitch"",""targetCondition"",""separator"",""effectSwitchEnemyBench""]","[""TargetType"",""TeamRocket"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1219:trainer_effect:0,1219,Team Rocket's Petrel,trainer,trainer_effect,0,n/a,"Search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10196,10200,playSkill,"[""playSkill"",""textEn"",""effectDeckToHandAndShuffle"",""targetTrainer""]",[],"{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1220:trainer_effect:0,1220,Team Rocket's Proton,trainer,trainer_effect,0,n/a,"If you go first, you may use this card during your first turn.

Search your deck for up to 3 Basic Team Rocket’s Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10202,10207,playSkill,"[""playSkill"",""textEn"",""effectDeckToHandAndShuffle"",""targetBasicPokemon"",""targetCondition"",""canPlayFirstTurn""]","[""TargetType"",""TeamRocket""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1223:trainer_effect:0,1223,Harlequin,trainer,trainer_effect,0,n/a,"Each player shuffles their hand into their deck. Then, flip a coin. If heads, you draw 5 cards, and your opponent draws 3 cards. If tails, you draw 3 cards, and your opponent draws 5 cards.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10224,10239,playSkill,"[""playSkill"",""textEn"",""conditionGreaterEqual"",""targetHand"",""target"",""notMe"",""effect"",""targetHand"",""effectShuffle"",""effect"",""targetHand"",""effectShuffle"",""separator"",""effect"",""eVal"",""effect"",""eVal"",""effect"",""eVal"",""conditionAlwaysFail"",""effect"",""eVal"",""effect"",""eVal""]","[""Both"",""AreaType"",""Deck"",""ToDeckReverse"",""Me"",""Enemy"",""SkipIfCoinTail"",""None"",""Draw""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1224:trainer_effect:0,1224,Cheren,trainer,trainer_effect,0,n/a,Draw 3 cards.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10241,10245,playSkill,"[""playSkill"",""textEn"",""effectDraw""]",[],"{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1225:trainer_effect:0,1225,Hilda,trainer,trainer_effect,0,n/a,"Search your deck for an Evolution Pokémon and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10247,10254,playSkill,"[""playSkill"",""textEn"",""existMyDeck"",""effect"",""targetDeck"",""targetEvolvedPokemon"",""maxSelect"",""effect"",""targetDeck"",""targetEnergyCard"",""maxSelect"",""effectShuffle""]","[""EffectType"",""ToHand"",""TargetPlayer"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1227:trainer_effect:0,1227,Lillie's Determination,trainer,trainer_effect,0,n/a,"Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Prize cards remaining, draw 8 cards instead.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10266,10275,playSkill,"[""playSkill"",""textEn"",""canHandToDeckAndShuffle"",""effect"",""targetHand"",""separator"",""effectDraw"",""condition"",""targetPrize"",""targetPlayer"",""effectDraw""]","[""ToDeckReverseAndShuffle"",""Me"",""ConditionType"",""CountTarget""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1228:trainer_effect:0,1228,Acerola's Mischief,trainer,trainer_effect,0,n/a,"You can use this card only if your opponent has 2 or fewer Prize cards remaining.

Choose 1 of your Pokémon in play. During your opponent’s next turn, prevent all damage from and effects of attacks done to that Pokémon by your opponent’s Pokémon {ex}.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10277,10282,playSkill,"[""playSkill"",""textEn"",""conditionLessEqual"",""targetPrize"",""effect"",""targetPokemon"",""singleSelect"",""setContext""]","[""Enemy"",""NoDamageAndEffectEnemyExAttackNextEnemyTurn"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1229:trainer_effect:0,1229,Wally's Compassion,trainer,trainer_effect,0,n/a,"Heal all damage from 1 of your Mega Evolution Pokémon {ex}. If you healed any damage in this way, put all Energy attached to that Pokémon into your hand.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10284,10291,playSkill,"[""playSkill"",""textEn"",""existDamaged"",""targetCondition"",""effect"",""targetPokemon"",""targetCondition"",""targetDamaged"",""singleSelect"",""separator"",""effect"",""targetAttachedEnergy"",""targetCondition""]","[""TargetType"",""MegaEx"",""HealAll"",""Me"",""ToHand"",""AttachedEffected""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1231:trainer_effect:0,1231,Dawn,trainer,trainer_effect,0,n/a,"Search your deck for a Basic Pokémon, a Stage 1 Pokémon, and a Stage 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,10304,10310,playSkill,"[""playSkill"",""textEn"",""effectDeckToHandNoShuffle"",""targetBasicPokemon"",""effectDeckToHandNoShuffle"",""targetCondition"",""effectDeckToHandAndShuffle"",""targetCondition""]","[""TargetType"",""Stage1"",""Stage2""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1235:trainer_effect:0,1235,Waitress,trainer,trainer_effect,0,n/a,Look at the top 6 cards of your deck and attach a Basic Energy card you find there to 1 of your Pokémon. Shuffle the other cards back into your deck.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,12479,12488,playSkill,"[""playSkill"",""textEn"",""existMyDeck"",""effect"",""eVal"",""effect"",""targetLooking"",""targetBasicEnergy"",""maxSelect"",""effectAttachFromEach"",""targetPokemon"",""effect"",""targetLooking"",""effectShuffle""]","[""LookDeck"",""Me"",""SelectAttachTo"",""ToDeckReverse""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1236:trainer_effect:0,1236,Urbain,trainer,trainer_effect,0,n/a,Draw 3 cards.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,12490,12494,playSkill,"[""playSkill"",""textEn"",""effectDraw""]",[],"{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1238:trainer_effect:0,1238,Tarragon,trainer,trainer_effect,0,n/a,Put up to 4 in any combination of {F} Pokémon and Basic {F} Energy cards from your discard pile into your hand.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,12496,12500,playSkill,"[""playSkill"",""textEn"",""effectTrashToHand"",""targetEnergyType"",""targetCondition""]","[""Fighting"",""TargetType"",""PokemonOrBasicEnergy""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1240:trainer_effect:0,1240,Rosa's Encouragement,trainer,trainer_effect,0,n/a,"You can use this card only if you have more Prize cards remaining than your opponent.

Attach up to 2 Basic Energy cards from your discard pile to 1 of your Stage 2 Pokémon.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,12510,12517,playSkill,"[""playSkill"",""textEn"",""conditionPrizeCountGreater"",""existPokemon"",""targetCondition"",""effectSelectAttachBasicEnergyTrash"",""effect"",""targetPokemon"",""targetCondition"",""singleSelect""]","[""TargetType"",""Stage2"",""AttachSelectedCard"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1242:trainer_effect:0,1242,Community Center,trainer,trainer_effect,0,n/a,"Once during each player’s turn, if they played a Supporter card from their hand this turn, they may heal 10 damage from each of their Pokémon.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4081,4087,stadiumActivateSkillOnceTurn,"[""stadiumActivateSkillOnceTurn"",""textEn"",""exist"",""targetSupporter"",""existDamaged"",""effect"",""eVal"",""targetPokemon""]","[""Heal"",""Me""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1244:trainer_effect:0,1244,Full Metal Lab,trainer,trainer_effect,0,n/a,{M} Pokémon (both yours and your opponent’s) take 30 less damage from attacks from the opponent’s Pokémon (after applying Weakness and Resistance).,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4095,4099,stadiumSkill,"[""stadiumSkill"",""textEn"",""effect"",""eVal"",""targetPokemon"",""targetEnergyType""]","[""TakeEnemyAttackDamageChange"",""Both"",""Metal""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":true,""raw"":{""kind"":""stadium"",""mods"":[{""condition"":""holder_is_metal"",""scope"":""all"",""stat"":""damage_taken_delta"",""value"":-30}]},""reason"":""current encoder represents only reviewed stat bakes""}",pending
card:1245:trainer_effect:0,1245,Festival Grounds,trainer,trainer_effect,0,n/a,Each Pokémon that has any Energy attached (both yours and your opponent’s) recovers from all Special Conditions and can’t be affected by any Special Conditions.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4101,4105,stadiumSkill,"[""stadiumSkill"",""textEn"",""effect"",""targetPokemon"",""targetCondition""]","[""NoSpecialCondition"",""Both"",""TargetType"",""IsAttachedEnergy""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
card:1246:trainer_effect:0,1246,Jamming Tower,trainer,trainer_effect,0,n/a,Pokémon Tools attached to each Pokémon (both yours and your opponent’s) have no effect.,,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4107,4111,stadiumSkill,"[""stadiumSkill"",""textEn"",""effect"",""priority""]","[""NoToolEffect"",""None""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":true,""raw"":{""kind"":""stadium"",""mods"":[]},""reason"":""current encoder represents only reviewed stat bakes""}",pending
card:1247:trainer_effect:0,1247,Neutralization Zone,trainer,trainer_effect,0,n/a,"Prevent all damage done to Pokémon that don’t have a Rule Box (both yours and your opponent’s) by attacks from the opponent’s Pokémon {ex} and Pokémon {V}. (Pokémon {ex}, Pokémon {V}, etc. have Rule Boxes.)

This card can’t be put into your hand or deck from the discard pile.",,,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h,4115,4119,stadiumSkill,"[""stadiumSkill"",""textEn"",""effect"",""targetPokemon"",""targetNotRulePokemon""]","[""NoDamageEnemyExAttack"",""Both""]","{""raw"":null,""status"":""no_current_general_parser""}","{""included"":false,""raw"":null,""reason"":""not represented""}",pending
